"state","month","yrmo","avgt"
"Colorado"," September","201509",62.5
"Colorado"," September","201609",59.7
"Colorado"," October","200110",47.9
"Colorado"," October","200210",43.2
"Colorado"," October","200310",51.5
"Colorado"," October","200410",46.9
"Colorado"," October","200510",48.3
"Colorado"," October","200610",44.9
"Colorado"," October","200710",48.3
"Colorado"," October","200810",47.6
"Colorado"," October","200910",40.8
"Colorado"," October","201010",49.2
"Colorado"," October","201110",47.1
"Colorado"," October","201210",46.5
"Colorado"," October","201310",44.2
"Colorado"," October","201410",49.9
"Colorado"," October","201510",51.4
"Colorado"," October","201610",51.8
"Colorado"," November","200111",37.9
"Colorado"," November","200211",33.7
"Colorado"," November","200311",33
"Colorado"," November","200411",33.8
"Colorado"," November","200511",37.5
"Colorado"," November","200611",36.5
"Colorado"," November","200711",38.1
"Colorado"," November","200811",38.3
"Colorado"," November","200911",37.8
"Colorado"," November","201011",33.6
"Colorado"," November","201111",34.9
"Colorado"," November","201211",39.4
"Colorado"," November","201311",35.2
"Colorado"," November","201411",33.4
"Colorado"," November","201511",34.6
"Colorado"," November","201611",40.1
"Colorado"," December","200112",26.4
"Colorado"," December","200212",27.6
"Colorado"," December","200312",28.6
"Colorado"," December","200412",28.4
"Colorado"," December","200512",26
"Colorado"," December","200612",26.8
"Colorado"," December","200712",22.4
"Colorado"," December","200812",25.3
"Colorado"," December","200912",20.4
"Colorado"," December","201012",31.1
"Colorado"," December","201112",24.4
"Colorado"," December","201212",25.9
"Colorado"," December","201312",23.7
"Colorado"," December","201412",27.9
"Colorado"," December","201512",25.8
"Colorado"," December","201612",25.2
"Connecticut"," January","200101",25.8
"Connecticut"," January","200201",33.3
"Connecticut"," January","200301",21.4
"Connecticut"," January","200401",18.7
"Connecticut"," January","200501",24.3
"Connecticut"," January","200601",33.7
"Connecticut"," January","200701",31.3
"Connecticut"," January","200801",29.7
"Connecticut"," January","200901",21
"Connecticut"," January","201001",27
"Connecticut"," January","201101",23.2
"Connecticut"," January","201201",31.7
"Connecticut"," January","201301",28.8
"Connecticut"," January","201401",23.6
"Connecticut"," January","201501",23.3
"Connecticut"," January","201601",29.5
"Connecticut"," February","200102",29.5
"Connecticut"," February","200202",34.1
"Connecticut"," February","200302",23.8
"Connecticut"," February","200402",28.5
"Connecticut"," February","200502",29.7
"Connecticut"," February","200602",29.5
"Connecticut"," February","200702",23.3
"Connecticut"," February","200802",29.8
"Connecticut"," February","200902",30.2
"Connecticut"," February","201002",29.8
"Connecticut"," February","201102",27.1
"Connecticut"," February","201202",35
"Connecticut"," February","201302",29.2
"Connecticut"," February","201402",25.1
"Connecticut"," February","201502",15.8
"Connecticut"," February","201602",31.9
"Connecticut"," March","200103",34.1
"Connecticut"," March","200203",38.6
"Connecticut"," March","200303",36
"Connecticut"," March","200403",38
"Connecticut"," March","200503",32.3
"Connecticut"," March","200603",36.7
"Connecticut"," March","200703",35.1
"Connecticut"," March","200803",36.5
"Connecticut"," March","200903",36.8
"Connecticut"," March","201003",43
"Connecticut"," March","201103",37
"Connecticut"," March","201203",45.8
"Connecticut"," March","201303",36
"Connecticut"," March","201403",30.6
"Connecticut"," March","201503",31
"Connecticut"," March","201603",43
"Connecticut"," April","200104",47.9
"Connecticut"," April","200204",50.1
"Connecticut"," April","200304",44.5
"Connecticut"," April","200404",48
"Connecticut"," April","200504",49.3
"Connecticut"," April","200604",49
"Connecticut"," April","200704",44.8
"Connecticut"," April","200804",49.6
"Connecticut"," April","200904",49.3
"Connecticut"," April","201004",52
"Connecticut"," April","201104",48.9
"Connecticut"," April","201204",49.7
"Connecticut"," April","201304",47.3
"Connecticut"," April","201404",46.7
"Connecticut"," April","201504",47
"Connecticut"," April","201604",46.7
"Connecticut"," May","200105",58.9
"Connecticut"," May","200205",55.1
"Connecticut"," May","200305",55
"Connecticut"," May","200405",59.9
"Connecticut"," May","200505",53.1
"Connecticut"," May","200605",57.2
"Connecticut"," May","200705",59.6
"Connecticut"," May","200805",55.1
"Connecticut"," May","200905",57.8
"Connecticut"," May","201005",60.9
"Connecticut"," May","201105",59.7
"Connecticut"," May","201205",61.6
"Connecticut"," May","201305",58.2
"Connecticut"," May","201405",58.3
"Connecticut"," May","201505",62.7
"Connecticut"," May","201605",58.1
"Connecticut"," June","200106",68.1
"Connecticut"," June","200206",65.5
"Connecticut"," June","200306",64.7
"Connecticut"," June","200406",65.1
"Connecticut"," June","200506",69.6
"Connecticut"," June","200606",67.1
"Connecticut"," June","200706",66.6
"Connecticut"," June","200806",68.7
"Connecticut"," June","200906",64
"Connecticut"," June","201006",68.9
"Connecticut"," June","201106",66.9
"Connecticut"," June","201206",66.4
"Connecticut"," June","201306",67.7
"Connecticut"," June","201406",66.8
"Connecticut"," June","201506",65.3
"Connecticut"," June","201606",67.2
"Connecticut"," July","200107",68.2
"Connecticut"," July","200207",72.8
"Connecticut"," July","200307",71.5
"Connecticut"," July","200407",70
"Connecticut"," July","200507",72.4
"Connecticut"," July","200607",74.1
"Connecticut"," July","200707",70.9
"Connecticut"," July","200807",73.3
"Connecticut"," July","200907",68.7
"Connecticut"," July","201007",75.1
"Connecticut"," July","201107",74.1
"Connecticut"," July","201207",74.1
"Connecticut"," July","201307",75.9
"Connecticut"," July","201407",71.9
"Connecticut"," July","201507",72.2
"Connecticut"," July","201607",74.1
"Connecticut"," August","200108",72.8
"Connecticut"," August","200208",71.9
"Connecticut"," August","200308",72.2
"Connecticut"," August","200408",69.6
"Connecticut"," August","200508",73
"Connecticut"," August","200608",69.8
"Connecticut"," August","200708",70.3
"Connecticut"," August","200808",67.8
"Connecticut"," August","200908",71.7
"Connecticut"," August","201008",71
"Connecticut"," August","201108",70.8
"Connecticut"," August","201208",72
"Connecticut"," August","201308",68.7
"Connecticut"," August","201408",68.4
"Connecticut"," August","201508",72
"Connecticut"," August","201608",73.7
"Connecticut"," September","200109",62.5
"Connecticut"," September","200209",64.8
"Connecticut"," September","200309",63.3
"Connecticut"," September","200409",63.8
"Connecticut"," September","200509",66
"Connecticut"," September","200609",61.2
"Connecticut"," September","200709",64.6
"Connecticut"," September","200809",63.3
"Connecticut"," September","200909",61
"Connecticut"," September","201009",65.6
"Connecticut"," September","201109",66.4
"Connecticut"," September","201209",63.3
"Connecticut"," September","201309",61.4
"Connecticut"," September","201409",63.6
"Connecticut"," September","201509",67.8
"Connecticut"," September","201609",66.1
"Connecticut"," October","200110",52.7
"Connecticut"," October","200210",49.6
"Connecticut"," October","200310",49.3
"Connecticut"," October","200410",50.9
"Connecticut"," October","200510",52.7
"Connecticut"," October","200610",51
"Connecticut"," October","200710",57.8
"Connecticut"," October","200810",50
"Connecticut"," October","200910",49.5
"Connecticut"," October","201010",52.8
"Connecticut"," October","201110",53.4
"Connecticut"," October","201210",54.7
"Connecticut"," October","201310",53.4
"Connecticut"," October","201410",54.1
"Connecticut"," October","201510",51.4
"Connecticut"," October","201610",53.4
"Connecticut"," November","200111",45.3
"Connecticut"," November","200211",40
"Connecticut"," November","200311",43.8
"Connecticut"," November","200411",41.9
"Connecticut"," November","200511",43
"Connecticut"," November","200611",46.3
"Connecticut"," November","200711",39.9
"Connecticut"," November","200811",40.5
"Connecticut"," November","200911",46
"Connecticut"," November","201011",41.9
"Connecticut"," November","201111",45.9
"Connecticut"," November","201211",39.4
"Connecticut"," November","201311",39.8
"Connecticut"," November","201411",39.7
"Connecticut"," November","201511",46.1
"Connecticut"," November","201611",43.5
"Connecticut"," December","200112",37.1
"Connecticut"," December","200212",29.8
"Connecticut"," December","200312",32.5
"Connecticut"," December","200412",30.8
"Connecticut"," December","200512",28.7
"Connecticut"," December","200612",38
"Connecticut"," December","200712",30.2
"Connecticut"," December","200812",32.2
"Connecticut"," December","200912",30.1
"Connecticut"," December","201012",28.2
"Connecticut"," December","201112",36.9
"Connecticut"," December","201212",35.9
"Connecticut"," December","201312",31.1
"Connecticut"," December","201412",35.4
"Connecticut"," December","201512",43.5
"Connecticut"," December","201612",32.6
"Delaware"," January","200101",33.1
"Delaware"," January","200201",40
"Delaware"," January","200301",29.6
"Delaware"," January","200401",28.8
"Delaware"," January","200501",34.3
"Delaware"," January","200601",42.1
"Delaware"," January","200701",40.1
"Delaware"," January","200801",36.7
"Delaware"," January","200901",30.7
"Delaware"," January","201001",33.3
"Delaware"," January","201101",30.3
"Delaware"," January","201201",39.3
"Delaware"," January","201301",37.4
"Delaware"," January","201401",30
"Delaware"," January","201501",32.1
"Delaware"," January","201601",34.3
"Delaware"," February","200102",38.6
"Delaware"," February","200202",40.9
"Delaware"," February","200302",32.1
"Delaware"," February","200402",36.1
"Delaware"," February","200502",36.7
"Delaware"," February","200602",37.1
"Delaware"," February","200702",29.6
"Delaware"," February","200802",39.1
"Delaware"," February","200902",38.5
"Delaware"," February","201002",31.4
"Delaware"," February","201102",38.8
"Delaware"," February","201202",41.1
"Delaware"," February","201302",35.9
"Delaware"," February","201402",33.9
"Delaware"," February","201502",26.2
"Delaware"," February","201602",38.4
"Delaware"," March","200103",41.2
"Delaware"," March","200203",46.4
"Delaware"," March","200303",45.1
"Delaware"," March","200403",46.1
"Delaware"," March","200503",40.1
"Delaware"," March","200603",44.7
"Delaware"," March","200703",45.2
"Delaware"," March","200803",45.7
"Delaware"," March","200903",43.3
"Delaware"," March","201003",48.1
"Delaware"," March","201103",43.9
"Delaware"," March","201203",52.5
"Delaware"," March","201303",40.5
"Delaware"," March","201403",39.6
"Delaware"," March","201503",40
"Delaware"," March","201603",49.7
"Delaware"," April","200104",53.9
"Delaware"," April","200204",57.1
"Delaware"," April","200304",52
"Delaware"," April","200404",54.7
"Delaware"," April","200504",54.3
"Delaware"," April","200604",56.3
"Delaware"," April","200704",51
"Delaware"," April","200804",55.4
"Delaware"," April","200904",55
"Delaware"," April","201004",57.5
"Delaware"," April","201104",57.2
"Delaware"," April","201204",55
"Delaware"," April","201304",54.6
"Delaware"," April","201404",52.9
"Delaware"," April","201504",54.3
"Delaware"," April","201604",53
"Delaware"," May","200105",63.3
"Delaware"," May","200205",62.7
"Delaware"," May","200305",59
"Delaware"," May","200405",69.6
"Delaware"," May","200505",58.4
"Delaware"," May","200605",63
"Delaware"," May","200705",64.3
"Delaware"," May","200805",60.9
"Delaware"," May","200905",63.8
"Delaware"," May","201005",66.2
"Delaware"," May","201105",66.4
"Delaware"," May","201205",67.8
"Delaware"," May","201305",63.7
"Delaware"," May","201405",64.9
"Delaware"," May","201505",68
"Delaware"," May","201605",61.5
"Delaware"," June","200106",73.5
"Delaware"," June","200206",72.9
"Delaware"," June","200306",70
"Delaware"," June","200406",71.3
"Delaware"," June","200506",72.7
"Delaware"," June","200606",72.1
"Delaware"," June","200706",72.9
"Delaware"," June","200806",75.3
"Delaware"," June","200906",70.9
"Delaware"," June","201006",77.4
"Delaware"," June","201106",74.3
"Delaware"," June","201206",72.9
"Delaware"," June","201306",73.5
"Delaware"," June","201406",72.8
"Delaware"," June","201506",73.6
"Delaware"," June","201606",72.1
"Delaware"," July","200107",72.9
"Delaware"," July","200207",78
"Delaware"," July","200307",76.3
"Delaware"," July","200407",76.1
"Delaware"," July","200507",77.9
"Delaware"," July","200607",78.3
"Delaware"," July","200707",76.1
"Delaware"," July","200807",77.4
"Delaware"," July","200907",74.5
"Delaware"," July","201007",79.9
"Delaware"," July","201107",80.6
"Delaware"," July","201207",80.9
"Delaware"," July","201307",79.2
"Delaware"," July","201407",75.8
"Delaware"," July","201507",76.9
"Delaware"," July","201607",79.4
"Delaware"," August","200108",76.7
"Delaware"," August","200208",78
"Delaware"," August","200308",76.5
"Delaware"," August","200408",74
"Delaware"," August","200508",77.9
"Delaware"," August","200608",77.1
"Delaware"," August","200708",76.6
"Delaware"," August","200808",73.4
"Delaware"," August","200908",77.2
"Delaware"," August","201008",77
"Delaware"," August","201108",75.5
