state,year,mo,month.name,Month,avgt,Region
Missouri,2010,02,February,Feb 2010,28.4,East.South.Central
Missouri,2011,02,February,Feb 2011,33.2,East.South.Central
Missouri,2012,02,February,Feb 2012,39.9,East.South.Central
Missouri,2013,02,February,Feb 2013,34.5,East.South.Central
Missouri,2014,02,February,Feb 2014,26.5,East.South.Central
Missouri,2015,02,February,Feb 2015,26.2,East.South.Central
Missouri,2016,02,February,Feb 2016,39.1,East.South.Central
Missouri,2001,03,March,Mar 2001,40.1,East.South.Central
Missouri,2002,03,March,Mar 2002,40.5,East.South.Central
Missouri,2003,03,March,Mar 2003,44.6,East.South.Central
Missouri,2004,03,March,Mar 2004,48.3,East.South.Central
Missouri,2005,03,March,Mar 2005,43.4,East.South.Central
Missouri,2006,03,March,Mar 2006,45.9,East.South.Central
Missouri,2007,03,March,Mar 2007,53,East.South.Central
Missouri,2008,03,March,Mar 2008,43.2,East.South.Central
Missouri,2009,03,March,Mar 2009,46.5,East.South.Central
Missouri,2010,03,March,Mar 2010,45,East.South.Central
Missouri,2011,03,March,Mar 2011,45.1,East.South.Central
Missouri,2012,03,March,Mar 2012,58.1,East.South.Central
Missouri,2013,03,March,Mar 2013,38.3,East.South.Central
Missouri,2014,03,March,Mar 2014,39.5,East.South.Central
Missouri,2015,03,March,Mar 2015,44.5,East.South.Central
Missouri,2016,03,March,Mar 2016,50.4,East.South.Central
Missouri,2001,04,April,Apr 2001,60.5,East.South.Central
Missouri,2002,04,April,Apr 2002,57.3,East.South.Central
Missouri,2003,04,April,Apr 2003,56.7,East.South.Central
Missouri,2004,04,April,Apr 2004,56.2,East.South.Central
Missouri,2005,04,April,Apr 2005,56.8,East.South.Central
Missouri,2006,04,April,Apr 2006,60.9,East.South.Central
Missouri,2007,04,April,Apr 2007,52.3,East.South.Central
Missouri,2008,04,April,Apr 2008,52.2,East.South.Central
Missouri,2009,04,April,Apr 2009,53.4,East.South.Central
Missouri,2010,04,April,Apr 2010,60.5,East.South.Central
Missouri,2011,04,April,Apr 2011,56.8,East.South.Central
Missouri,2012,04,April,Apr 2012,59,East.South.Central
Missouri,2013,04,April,Apr 2013,52.1,East.South.Central
Missouri,2014,04,April,Apr 2014,55.1,East.South.Central
Missouri,2015,04,April,Apr 2015,57.7,East.South.Central
Missouri,2016,04,April,Apr 2016,57.3,East.South.Central
Missouri,2001,05,May,May 2001,65.9,East.South.Central
Missouri,2002,05,May,May 2002,61.4,East.South.Central
Missouri,2003,05,May,May 2003,63.5,East.South.Central
Missouri,2004,05,May,May 2004,67.1,East.South.Central
Missouri,2005,05,May,May 2005,63.2,East.South.Central
Missouri,2006,05,May,May 2006,64.6,East.South.Central
Missouri,2007,05,May,May 2007,68.3,East.South.Central
Missouri,2008,05,May,May 2008,62.4,East.South.Central
Missouri,2009,05,May,May 2009,63.8,East.South.Central
Missouri,2010,05,May,May 2010,64.5,East.South.Central
Missouri,2011,05,May,May 2011,62.8,East.South.Central
Missouri,2012,05,May,May 2012,69.5,East.South.Central
Missouri,2013,05,May,May 2013,63.4,East.South.Central
Missouri,2014,05,May,May 2014,65.3,East.South.Central
Missouri,2015,05,May,May 2015,64.8,East.South.Central
Missouri,2016,05,May,May 2016,62.7,East.South.Central
Missouri,2001,06,June,Jun 2001,71.7,East.South.Central
Missouri,2002,06,June,Jun 2002,74.7,East.South.Central
Missouri,2003,06,June,Jun 2003,69.2,East.South.Central
Missouri,2004,06,June,Jun 2004,70.8,East.South.Central
Missouri,2005,06,June,Jun 2005,75.2,East.South.Central
Missouri,2006,06,June,Jun 2006,73.5,East.South.Central
Missouri,2007,06,June,Jun 2007,73.5,East.South.Central
Missouri,2008,06,June,Jun 2008,73.5,East.South.Central
Missouri,2009,06,June,Jun 2009,74.6,East.South.Central
Missouri,2010,06,June,Jun 2010,77.3,East.South.Central
Missouri,2011,06,June,Jun 2011,75.9,East.South.Central
Missouri,2012,06,June,Jun 2012,74.8,East.South.Central
Missouri,2013,06,June,Jun 2013,73,East.South.Central
Missouri,2014,06,June,Jun 2014,73.7,East.South.Central
Missouri,2015,06,June,Jun 2015,74.3,East.South.Central
Missouri,2016,06,June,Jun 2016,76.9,East.South.Central
Missouri,2001,07,July,Jul 2001,78.9,East.South.Central
Missouri,2002,07,July,Jul 2002,79,East.South.Central
Missouri,2003,07,July,Jul 2003,78.1,East.South.Central
Missouri,2004,07,July,Jul 2004,74.3,East.South.Central
Missouri,2005,07,July,Jul 2005,78,East.South.Central
Missouri,2006,07,July,Jul 2006,78.9,East.South.Central
Missouri,2007,07,July,Jul 2007,75.9,East.South.Central
Missouri,2008,07,July,Jul 2008,76.6,East.South.Central
Missouri,2009,07,July,Jul 2009,72.8,East.South.Central
Missouri,2010,07,July,Jul 2010,79.1,East.South.Central
Missouri,2011,07,July,Jul 2011,82.7,East.South.Central
Missouri,2012,07,July,Jul 2012,83.6,East.South.Central
Missouri,2013,07,July,Jul 2013,75,East.South.Central
Missouri,2014,07,July,Jul 2014,72.6,East.South.Central
Missouri,2015,07,July,Jul 2015,77.4,East.South.Central
Missouri,2016,07,July,Jul 2016,78.1,East.South.Central
Missouri,2001,08,August,Aug 2001,77.2,East.South.Central
Missouri,2002,08,August,Aug 2002,76.9,East.South.Central
Missouri,2003,08,August,Aug 2003,78.8,East.South.Central
Missouri,2004,08,August,Aug 2004,70.7,East.South.Central
Missouri,2005,08,August,Aug 2005,77.9,East.South.Central
Missouri,2006,08,August,Aug 2006,78.4,East.South.Central
Missouri,2007,08,August,Aug 2007,81.3,East.South.Central
Missouri,2008,08,August,Aug 2008,73.9,East.South.Central
Missouri,2009,08,August,Aug 2009,72.6,East.South.Central
Missouri,2010,08,August,Aug 2010,79,East.South.Central
Missouri,2011,08,August,Aug 2011,77.8,East.South.Central
Missouri,2012,08,August,Aug 2012,76.2,East.South.Central
Missouri,2013,08,August,Aug 2013,74.6,East.South.Central
Missouri,2014,08,August,Aug 2014,76.6,East.South.Central
Missouri,2015,08,August,Aug 2015,73.4,East.South.Central
Missouri,2016,08,August,Aug 2016,76.7,East.South.Central
Missouri,2001,09,September,Sep 2001,66.3,East.South.Central
Missouri,2002,09,September,Sep 2002,70.8,East.South.Central
Missouri,2003,09,September,Sep 2003,64.8,East.South.Central
Missouri,2004,09,September,Sep 2004,68.5,East.South.Central
Missouri,2005,09,September,Sep 2005,72,East.South.Central
Missouri,2006,09,September,Sep 2006,64.9,East.South.Central
Missouri,2007,09,September,Sep 2007,70.5,East.South.Central
Missouri,2008,09,September,Sep 2008,67.2,East.South.Central
Missouri,2009,09,September,Sep 2009,66.6,East.South.Central
Missouri,2010,09,September,Sep 2010,68.8,East.South.Central
Missouri,2011,09,September,Sep 2011,64.8,East.South.Central
Missouri,2012,09,September,Sep 2012,67,East.South.Central
Missouri,2013,09,September,Sep 2013,70.7,East.South.Central
Missouri,2014,09,September,Sep 2014,67.1,East.South.Central
Missouri,2015,09,September,Sep 2015,71.6,East.South.Central
Missouri,2016,09,September,Sep 2016,71.7,East.South.Central
Missouri,2001,10,October,Oct 2001,55.8,East.South.Central
Missouri,2002,10,October,Oct 2002,53.1,East.South.Central
Missouri,2003,10,October,Oct 2003,57.2,East.South.Central
Missouri,2004,10,October,Oct 2004,58.4,East.South.Central
Missouri,2005,10,October,Oct 2005,56.9,East.South.Central
Missouri,2006,10,October,Oct 2006,53.9,East.South.Central
Missouri,2007,10,October,Oct 2007,60,East.South.Central
Missouri,2008,10,October,Oct 2008,55.7,East.South.Central
Missouri,2009,10,October,Oct 2009,50.9,East.South.Central
Missouri,2010,10,October,Oct 2010,58.3,East.South.Central
Missouri,2011,10,October,Oct 2011,57.3,East.South.Central
Missouri,2012,10,October,Oct 2012,54.3,East.South.Central
Missouri,2013,10,October,Oct 2013,55.9,East.South.Central
Missouri,2014,10,October,Oct 2014,57.8,East.South.Central
Missouri,2015,10,October,Oct 2015,57.7,East.South.Central
Missouri,2016,10,October,Oct 2016,62.1,East.South.Central
Missouri,2001,11,November,Nov 2001,51.1,East.South.Central
Missouri,2002,11,November,Nov 2002,42,East.South.Central
Missouri,2003,11,November,Nov 2003,46.3,East.South.Central
Missouri,2004,11,November,Nov 2004,47.8,East.South.Central
Missouri,2005,11,November,Nov 2005,47.3,East.South.Central
Missouri,2006,11,November,Nov 2006,46.5,East.South.Central
Missouri,2007,11,November,Nov 2007,45.2,East.South.Central
Missouri,2008,11,November,Nov 2008,43.7,East.South.Central
Missouri,2009,11,November,Nov 2009,49.8,East.South.Central
Missouri,2010,11,November,Nov 2010,46.5,East.South.Central
Missouri,2011,11,November,Nov 2011,47.4,East.South.Central
Missouri,2012,11,November,Nov 2012,45.1,East.South.Central
Missouri,2013,11,November,Nov 2013,41.8,East.South.Central
Missouri,2014,11,November,Nov 2014,37.8,East.South.Central
Missouri,2015,11,November,Nov 2015,48.9,East.South.Central
Missouri,2016,11,November,Nov 2016,51,East.South.Central
Missouri,2001,12,December,Dec 2001,38.5,East.South.Central
Missouri,2002,12,December,Dec 2002,35.7,East.South.Central
Missouri,2003,12,December,Dec 2003,36.3,East.South.Central
Missouri,2004,12,December,Dec 2004,34.7,East.South.Central
Missouri,2005,12,December,Dec 2005,30.9,East.South.Central
Missouri,2006,12,December,Dec 2006,38.2,East.South.Central
Missouri,2007,12,December,Dec 2007,33.2,East.South.Central
Missouri,2008,12,December,Dec 2008,31.1,East.South.Central
Missouri,2009,12,December,Dec 2009,30.6,East.South.Central
Missouri,2010,12,December,Dec 2010,29.6,East.South.Central
Missouri,2011,12,December,Dec 2011,37.4,East.South.Central
Missouri,2012,12,December,Dec 2012,38.8,East.South.Central
Missouri,2013,12,December,Dec 2013,30.3,East.South.Central
Missouri,2014,12,December,Dec 2014,36.7,East.South.Central
Missouri,2015,12,December,Dec 2015,42.4,East.South.Central
Missouri,2016,12,December,Dec 2016,32.4,East.South.Central
Montana,2001,01,January,Jan 2001,24.6,Mountain
Montana,2002,01,January,Jan 2002,22.7,Mountain
Montana,2003,01,January,Jan 2003,24.7,Mountain
Montana,2004,01,January,Jan 2004,17,Mountain
Montana,2005,01,January,Jan 2005,18.1,Mountain
Montana,2006,01,January,Jan 2006,31.4,Mountain
Montana,2007,01,January,Jan 2007,21.8,Mountain
Montana,2008,01,January,Jan 2008,18.1,Mountain
Montana,2009,01,January,Jan 2009,21.1,Mountain
Montana,2010,01,January,Jan 2010,20.6,Mountain
Montana,2011,01,January,Jan 2011,19.1,Mountain
Montana,2012,01,January,Jan 2012,25.1,Mountain
Montana,2013,01,January,Jan 2013,21.7,Mountain
Montana,2014,01,January,Jan 2014,24.5,Mountain
Montana,2015,01,January,Jan 2015,24.7,Mountain
Montana,2016,01,January,Jan 2016,23.5,Mountain
Montana,2001,02,February,Feb 2001,16.5,Mountain
Montana,2002,02,February,Feb 2002,26.4,Mountain
Montana,2003,02,February,Feb 2003,21.4,Mountain
Montana,2004,02,February,Feb 2004,24.1,Mountain
Montana,2005,02,February,Feb 2005,28.9,Mountain
Montana,2006,02,February,Feb 2006,23.4,Mountain
Montana,2007,02,February,Feb 2007,22,Mountain
Montana,2008,02,February,Feb 2008,24.2,Mountain
Montana,2009,02,February,Feb 2009,25.1,Mountain
Montana,2010,02,February,Feb 2010,21.1,Mountain
Montana,2011,02,February,Feb 2011,16.4,Mountain
Montana,2012,02,February,Feb 2012,24.9,Mountain
Montana,2013,02,February,Feb 2013,27.5,Mountain
Montana,2014,02,February,Feb 2014,14.7,Mountain
Montana,2015,02,February,Feb 2015,26.9,Mountain
Montana,2016,02,February,Feb 2016,33.7,Mountain
Montana,2001,03,March,Mar 2001,33.8,Mountain
Montana,2002,03,March,Mar 2002,19.8,Mountain
Montana,2003,03,March,Mar 2003,29.8,Mountain
Montana,2004,03,March,Mar 2004,37.5,Mountain
Montana,2005,03,March,Mar 2005,34.6,Mountain
Montana,2006,03,March,Mar 2006,30.6,Mountain
Montana,2007,03,March,Mar 2007,38.9,Mountain
Montana,2008,03,March,Mar 2008,31.2,Mountain
Montana,2009,03,March,Mar 2009,28.3,Mountain
Montana,2010,03,March,Mar 2010,36.2,Mountain
Montana,2011,03,March,Mar 2011,28.6,Mountain
Montana,2012,03,March,Mar 2012,39.4,Mountain
Montana,2013,03,March,Mar 2013,30.5,Mountain
Montana,2014,03,March,Mar 2014,29.4,Mountain
Montana,2015,03,March,Mar 2015,39.5,Mountain
Montana,2016,03,March,Mar 2016,37.4,Mountain
Montana,2001,04,April,Apr 2001,41.1,Mountain
Montana,2002,04,April,Apr 2002,37.6,Mountain
Montana,2003,04,April,Apr 2003,44.1,Mountain
Montana,2004,04,April,Apr 2004,44.3,Mountain
Montana,2005,04,April,Apr 2005,42.7,Mountain
Montana,2006,04,April,Apr 2006,44.9,Mountain
Montana,2007,04,April,Apr 2007,40.9,Mountain
Montana,2008,04,April,Apr 2008,37.6,Mountain
Montana,2009,04,April,Apr 2009,39.9,Mountain
Montana,2010,04,April,Apr 2010,41.6,Mountain
Montana,2011,04,April,Apr 2011,37.7,Mountain
Montana,2012,04,April,Apr 2012,44.8,Mountain
Montana,2013,04,April,Apr 2013,36.9,Mountain
Montana,2014,04,April,Apr 2014,41.1,Mountain
Montana,2015,04,April,Apr 2015,42.9,Mountain
Montana,2016,04,April,Apr 2016,45,Mountain
Montana,2001,05,May,May 2001,53.3,Mountain
Montana,2002,05,May,May 2002,47.5,Mountain
Montana,2003,05,May,May 2003,50.1,Mountain
Montana,2004,05,May,May 2004,48.1,Mountain
Montana,2005,05,May,May 2005,49.1,Mountain
Montana,2006,05,May,May 2006,52.9,Mountain
Montana,2007,05,May,May 2007,52.1,Mountain
Montana,2008,05,May,May 2008,49.6,Mountain
Montana,2009,05,May,May 2009,50.5,Mountain
Montana,2010,05,May,May 2010,46.3,Mountain
Montana,2011,05,May,May 2011,47.1,Mountain
Montana,2012,05,May,May 2012,49.5,Mountain
Montana,2013,05,May,May 2013,51.9,Mountain
Montana,2014,05,May,May 2014,51.1,Mountain
Montana,2015,05,May,May 2015,49.6,Mountain
Montana,2016,05,May,May 2016,51,Mountain
Montana,2001,06,June,Jun 2001,58.4,Mountain
Montana,2002,06,June,Jun 2002,59.5,Mountain
Montana,2003,06,June,Jun 2003,58.4,Mountain
Montana,2004,06,June,Jun 2004,56.1,Mountain
Montana,2005,06,June,Jun 2005,57.7,Mountain
Montana,2006,06,June,Jun 2006,61.6,Mountain
Montana,2007,06,June,Jun 2007,60.7,Mountain
Montana,2008,06,June,Jun 2008,56.7,Mountain
Montana,2009,06,June,Jun 2009,56.6,Mountain
Montana,2010,06,June,Jun 2010,57.5,Mountain
Montana,2011,06,June,Jun 2011,56.3,Mountain
Montana,2012,06,June,Jun 2012,60.2,Mountain
Montana,2013,06,June,Jun 2013,59,Mountain
Montana,2014,06,June,Jun 2014,56.5,Mountain
Montana,2015,06,June,Jun 2015,63.8,Mountain
Montana,2016,06,June,Jun 2016,62.4,Mountain
Montana,2001,07,July,Jul 2001,67.1,Mountain
Montana,2002,07,July,Jul 2002,69.6,Mountain
Montana,2003,07,July,Jul 2003,70.3,Mountain
Montana,2004,07,July,Jul 2004,66.1,Mountain
Montana,2005,07,July,Jul 2005,67.6,Mountain
Montana,2006,07,July,Jul 2006,71.2,Mountain
Montana,2007,07,July,Jul 2007,73.3,Mountain
Montana,2008,07,July,Jul 2008,66.5,Mountain
Montana,2009,07,July,Jul 2009,64.6,Mountain
Montana,2010,07,July,Jul 2010,64.3,Mountain
Montana,2011,07,July,Jul 2011,66.6,Mountain
Montana,2012,07,July,Jul 2012,70.7,Mountain
Montana,2013,07,July,Jul 2013,67.5,Mountain
Montana,2014,07,July,Jul 2014,67.6,Mountain
Montana,2015,07,July,Jul 2015,66.2,Mountain
Montana,2016,07,July,Jul 2016,65.9,Mountain
Montana,2001,08,August,Aug 2001,68.9,Mountain
Montana,2002,08,August,Aug 2002,61.3,Mountain
Montana,2003,08,August,Aug 2003,70.1,Mountain
Montana,2004,08,August,Aug 2004,62.4,Mountain
Montana,2005,08,August,Aug 2005,63.9,Mountain
Montana,2006,08,August,Aug 2006,65.5,Mountain
Montana,2007,08,August,Aug 2007,65.8,Mountain
Montana,2008,08,August,Aug 2008,65.6,Mountain
Montana,2009,08,August,Aug 2009,63.4,Mountain
Montana,2010,08,August,Aug 2010,63.8,Mountain
Montana,2011,08,August,Aug 2011,66.8,Mountain
Montana,2012,08,August,Aug 2012,66.7,Mountain
Montana,2013,08,August,Aug 2013,67.3,Mountain
Montana,2014,08,August,Aug 2014,64.8,Mountain
Montana,2015,08,August,Aug 2015,65.9,Mountain
Montana,2016,08,August,Aug 2016,64.4,Mountain
Montana,2001,09,September,Sep 2001,58.7,Mountain
Montana,2002,09,September,Sep 2002,55.7,Mountain
Montana,2003,09,September,Sep 2003,54.6,Mountain
Montana,2004,09,September,Sep 2004,54.1,Mountain
Montana,2005,09,September,Sep 2005,55.4,Mountain
Montana,2006,09,September,Sep 2006,54.8,Mountain
Montana,2007,09,September,Sep 2007,55,Mountain
Montana,2008,09,September,Sep 2008,53.7,Mountain
Montana,2009,09,September,Sep 2009,60.7,Mountain
Montana,2010,09,September,Sep 2010,54.1,Mountain
Montana,2011,09,September,Sep 2011,58.3,Mountain
Montana,2012,09,September,Sep 2012,58.2,Mountain
Montana,2013,09,September,Sep 2013,58.8,Mountain
Montana,2014,09,September,Sep 2014,55.1,Mountain
Montana,2015,09,September,Sep 2015,57.3,Mountain
Montana,2016,09,September,Sep 2016,54.8,Mountain
Montana,2001,10,October,Oct 2001,42.7,Mountain
Montana,2002,10,October,Oct 2002,36.6,Mountain
Montana,2003,10,October,Oct 2003,47.5,Mountain
Montana,2004,10,October,Oct 2004,43.1,Mountain
Montana,2005,10,October,Oct 2005,45.1,Mountain
Montana,2006,10,October,Oct 2006,40.4,Mountain
Montana,2007,10,October,Oct 2007,44.6,Mountain
Montana,2008,10,October,Oct 2008,43.7,Mountain
Montana,2009,10,October,Oct 2009,36.4,Mountain
Montana,2010,10,October,Oct 2010,47.6,Mountain
Montana,2011,10,October,Oct 2011,45.9,Mountain
Montana,2012,10,October,Oct 2012,41,Mountain
Montana,2013,10,October,Oct 2013,40.8,Mountain
Montana,2014,10,October,Oct 2014,47.9,Mountain
Montana,2015,10,October,Oct 2015,48,Mountain
Montana,2016,10,October,Oct 2016,44.3,Mountain
Montana,2001,11,November,Nov 2001,36.3,Mountain
Montana,2002,11,November,Nov 2002,33.9,Mountain
Montana,2003,11,November,Nov 2003,24,Mountain
Montana,2004,11,November,Nov 2004,33.6,Mountain
Montana,2005,11,November,Nov 2005,33.2,Mountain
Montana,2006,11,November,Nov 2006,30.3,Mountain
Montana,2007,11,November,Nov 2007,31.6,Mountain
Montana,2008,11,November,Nov 2008,35.8,Mountain
Montana,2009,11,November,Nov 2009,35.2,Mountain
Montana,2010,11,November,Nov 2010,26.6,Mountain
Montana,2011,11,November,Nov 2011,30,Mountain
Montana,2012,11,November,Nov 2012,32.4,Mountain
Montana,2013,11,November,Nov 2013,30.4,Mountain
Montana,2014,11,November,Nov 2014,25.3,Mountain
Montana,2015,11,November,Nov 2015,30,Mountain
Montana,2016,11,November,Nov 2016,39.1,Mountain
Montana,2001,12,December,Dec 2001,22.4,Mountain
Montana,2002,12,December,Dec 2002,26.8,Mountain
Montana,2003,12,December,Dec 2003,25.1,Mountain
Montana,2004,12,December,Dec 2004,27.4,Mountain
Montana,2005,12,December,Dec 2005,20.5,Mountain
Montana,2006,12,December,Dec 2006,25.5,Mountain
Montana,2007,12,December,Dec 2007,21.7,Mountain
Montana,2008,12,December,Dec 2008,14,Mountain
Montana,2009,12,December,Dec 2009,12,Mountain
Montana,2010,12,December,Dec 2010,19,Mountain
Montana,2011,12,December,Dec 2011,26.2,Mountain
Montana,2012,12,December,Dec 2012,21.5,Mountain
Montana,2013,12,December,Dec 2013,16.4,Mountain
Montana,2014,12,December,Dec 2014,25,Mountain
Montana,2015,12,December,Dec 2015,23.6,Mountain
Montana,2016,12,December,Dec 2016,14.2,Mountain
Nebraska,2001,01,January,Jan 2001,27.5,West.North.Central
Nebraska,2002,01,January,Jan 2002,29.5,West.North.Central
Nebraska,2003,01,January,Jan 2003,26.9,West.North.Central
Nebraska,2004,01,January,Jan 2004,24,West.North.Central
Nebraska,2005,01,January,Jan 2005,23.1,West.North.Central
Nebraska,2006,01,January,Jan 2006,37.1,West.North.Central
Nebraska,2007,01,January,Jan 2007,21.6,West.North.Central
Nebraska,2008,01,January,Jan 2008,21.3,West.North.Central
Nebraska,2009,01,January,Jan 2009,25.5,West.North.Central
Nebraska,2010,01,January,Jan 2010,22.1,West.North.Central
Nebraska,2011,01,January,Jan 2011,20.4,West.North.Central
Nebraska,2012,01,January,Jan 2012,30.4,West.North.Central
Nebraska,2013,01,January,Jan 2013,25.5,West.North.Central
Nebraska,2014,01,January,Jan 2014,25.5,West.North.Central
Nebraska,2015,01,January,Jan 2015,27.2,West.North.Central
Nebraska,2016,01,January,Jan 2016,25.9,West.North.Central
Nebraska,2001,02,February,Feb 2001,22,West.North.Central
Nebraska,2002,02,February,Feb 2002,31.8,West.North.Central
Nebraska,2003,02,February,Feb 2003,25,West.North.Central
Nebraska,2004,02,February,Feb 2004,26.3,West.North.Central
Nebraska,2005,02,February,Feb 2005,34.4,West.North.Central
Nebraska,2006,02,February,Feb 2006,28.1,West.North.Central
Nebraska,2007,02,February,Feb 2007,23.1,West.North.Central
Nebraska,2008,02,February,Feb 2008,26.2,West.North.Central
Nebraska,2009,02,February,Feb 2009,31.8,West.North.Central
Nebraska,2010,02,February,Feb 2010,23,West.North.Central
Nebraska,2011,02,February,Feb 2011,24.5,West.North.Central
Nebraska,2012,02,February,Feb 2012,29.3,West.North.Central
Nebraska,2013,02,February,Feb 2013,28.8,West.North.Central
Nebraska,2014,02,February,Feb 2014,20.8,West.North.Central
Nebraska,2015,02,February,Feb 2015,26.1,West.North.Central
Nebraska,2016,02,February,Feb 2016,35,West.North.Central
Nebraska,2001,03,March,Mar 2001,35.8,West.North.Central
Nebraska,2002,03,March,Mar 2002,30.1,West.North.Central
Nebraska,2003,03,March,Mar 2003,38.7,West.North.Central
Nebraska,2004,03,March,Mar 2004,43.1,West.North.Central
Nebraska,2005,03,March,Mar 2005,39.4,West.North.Central
Nebraska,2006,03,March,Mar 2006,36.8,West.North.Central
Nebraska,2007,03,March,Mar 2007,45.6,West.North.Central
Nebraska,2008,03,March,Mar 2008,37.4,West.North.Central
Nebraska,2009,03,March,Mar 2009,37.4,West.North.Central
Nebraska,2010,03,March,Mar 2010,39.7,West.North.Central
Nebraska,2011,03,March,Mar 2011,37.1,West.North.Central
Nebraska,2012,03,March,Mar 2012,50.8,West.North.Central
Nebraska,2013,03,March,Mar 2013,34.8,West.North.Central
Nebraska,2014,03,March,Mar 2014,35.4,West.North.Central
Nebraska,2015,03,March,Mar 2015,42.9,West.North.Central
Nebraska,2016,03,March,Mar 2016,43.8,West.North.Central
Nebraska,2001,04,April,Apr 2001,50.6,West.North.Central
Nebraska,2002,04,April,Apr 2002,49.9,West.North.Central
Nebraska,2003,04,April,Apr 2003,50.5,West.North.Central
Nebraska,2004,04,April,Apr 2004,50.5,West.North.Central
Nebraska,2005,04,April,Apr 2005,49.7,West.North.Central
Nebraska,2006,04,April,Apr 2006,53.3,West.North.Central
Nebraska,2007,04,April,Apr 2007,46.4,West.North.Central
Nebraska,2008,04,April,Apr 2008,44.7,West.North.Central
Nebraska,2009,04,April,Apr 2009,46.1,West.North.Central
Nebraska,2010,04,April,Apr 2010,51.7,West.North.Central
Nebraska,2011,04,April,Apr 2011,47.5,West.North.Central
Nebraska,2012,04,April,Apr 2012,53.5,West.North.Central
Nebraska,2013,04,April,Apr 2013,42.5,West.North.Central
Nebraska,2014,04,April,Apr 2014,48.3,West.North.Central
Nebraska,2015,04,April,Apr 2015,50.5,West.North.Central
Nebraska,2016,04,April,Apr 2016,49.8,West.North.Central
Nebraska,2001,05,May,May 2001,59.8,West.North.Central
Nebraska,2002,05,May,May 2002,56,West.North.Central
Nebraska,2003,05,May,May 2003,57.4,West.North.Central
Nebraska,2004,05,May,May 2004,60.4,West.North.Central
Nebraska,2005,05,May,May 2005,57.9,West.North.Central
Nebraska,2006,05,May,May 2006,61.2,West.North.Central
Nebraska,2007,05,May,May 2007,62.1,West.North.Central
Nebraska,2008,05,May,May 2008,56.3,West.North.Central
Nebraska,2009,05,May,May 2009,59.1,West.North.Central
Nebraska,2010,05,May,May 2010,56.3,West.North.Central
Nebraska,2011,05,May,May 2011,56,West.North.Central
Nebraska,2012,05,May,May 2012,62.3,West.North.Central
Nebraska,2013,05,May,May 2013,58.5,West.North.Central
Nebraska,2014,05,May,May 2014,58.5,West.North.Central
Nebraska,2015,05,May,May 2015,56.2,West.North.Central
Nebraska,2016,05,May,May 2016,57.2,West.North.Central
Nebraska,2001,06,June,Jun 2001,68.5,West.North.Central
Nebraska,2002,06,June,Jun 2002,73.9,West.North.Central
Nebraska,2003,06,June,Jun 2003,66.1,West.North.Central
Nebraska,2004,06,June,Jun 2004,65.2,West.North.Central
Nebraska,2005,06,June,Jun 2005,70.1,West.North.Central
Nebraska,2006,06,June,Jun 2006,71.9,West.North.Central
Nebraska,2007,06,June,Jun 2007,69.2,West.North.Central
Nebraska,2008,06,June,Jun 2008,67.5,West.North.Central
Nebraska,2009,06,June,Jun 2009,66.8,West.North.Central
Nebraska,2010,06,June,Jun 2010,69.6,West.North.Central
Nebraska,2011,06,June,Jun 2011,68.2,West.North.Central
Nebraska,2012,06,June,Jun 2012,73.4,West.North.Central
Nebraska,2013,06,June,Jun 2013,68.8,West.North.Central
Nebraska,2014,06,June,Jun 2014,68.1,West.North.Central
Nebraska,2015,06,June,Jun 2015,69.8,West.North.Central
Nebraska,2016,06,June,Jun 2016,73.3,West.North.Central
Nebraska,2001,07,July,Jul 2001,77.1,West.North.Central
Nebraska,2002,07,July,Jul 2002,78.3,West.North.Central
Nebraska,2003,07,July,Jul 2003,76.4,West.North.Central
Nebraska,2004,07,July,Jul 2004,71.7,West.North.Central
Nebraska,2005,07,July,Jul 2005,75.9,West.North.Central
Nebraska,2006,07,July,Jul 2006,77.5,West.North.Central
Nebraska,2007,07,July,Jul 2007,76.1,West.North.Central
Nebraska,2008,07,July,Jul 2008,75,West.North.Central
Nebraska,2009,07,July,Jul 2009,70.2,West.North.Central
Nebraska,2010,07,July,Jul 2010,74.5,West.North.Central
Nebraska,2011,07,July,Jul 2011,77.7,West.North.Central
Nebraska,2012,07,July,Jul 2012,80,West.North.Central
Nebraska,2013,07,July,Jul 2013,73.2,West.North.Central
Nebraska,2014,07,July,Jul 2014,71.2,West.North.Central
Nebraska,2015,07,July,Jul 2015,73.3,West.North.Central
Nebraska,2016,07,July,Jul 2016,74.1,West.North.Central
Nebraska,2001,08,August,Aug 2001,73.9,West.North.Central
Nebraska,2002,08,August,Aug 2002,73,West.North.Central
Nebraska,2003,08,August,Aug 2003,75.5,West.North.Central
Nebraska,2004,08,August,Aug 2004,68.5,West.North.Central
Nebraska,2005,08,August,Aug 2005,72.6,West.North.Central
Nebraska,2006,08,August,Aug 2006,72.9,West.North.Central
Nebraska,2007,08,August,Aug 2007,75.6,West.North.Central
Nebraska,2008,08,August,Aug 2008,71.4,West.North.Central
Nebraska,2009,08,August,Aug 2009,69.4,West.North.Central
Nebraska,2010,08,August,Aug 2010,74.8,West.North.Central
Nebraska,2011,08,August,Aug 2011,73.9,West.North.Central
Nebraska,2012,08,August,Aug 2012,73,West.North.Central
Nebraska,2013,08,August,Aug 2013,73.8,West.North.Central
Nebraska,2014,08,August,Aug 2014,72.2,West.North.Central
Nebraska,2015,08,August,Aug 2015,70.9,West.North.Central
